,resto_id,resto_name,url,kota,rating,avg_price,min_price,max_price,std_price,preferred,open_time,close_time,length_time,dishes_list
277,278,ayam goreng petojo gambir,https://food.grab.com/id/id/restaurant/ayam-goreng-petojo-gambir-delivery/IDGFSTI000004og?,Jakarta,4.7,34486.45,1.0,73500.0,12445.43022870242,1,10.0,21.0,11.0,"['Ayam', 'Aneka Nasi', 'Masakan Tiong Hwa']"
278,279,roast pork jack john babi kriuk thamrin,https://food.grab.com/id/id/restaurant/roast-pork-jack-john-babi-kriuk-thamrin-delivery/6-C36VTA2VCATFA6?,Jakarta,4.4,115580.88235294116,5000.0,400000.0,104486.78358213112,1,10.0,21.5,11.5,"['Masakan Tiong Hwa', 'Daging Babi', 'Aneka Nasi', 'Cemilan']"
279,280,demie menteng,https://food.grab.com/id/id/restaurant/demie-menteng-delivery/6-C2DWLKLTPCABVE?,Jakarta,4.8,35724.137931034486,17000.0,79000.0,15267.492063597398,1,8.0,22.0,14.0,"['Bakmi', 'Ayam', 'Masakan Tiong Hwa']"
280,281,d cost petojo gambir,https://food.grab.com/id/id/restaurant/d-cost-petojo-gambir-delivery/6-C3BVSACYGT4FGN?,Jakarta,4.7,49678.66071428572,6500.0,116001.0,25863.25550274678,1,10.0,21.5,11.5,"['Hidangan Laut', 'Asli Indonesia 🇮🇩', 'Ayam', 'Aneka Nasi', 'Cepat Saji']"
281,282,kwetiau medan yongky tanjung duren selatan,https://food.grab.com/id/id/restaurant/kwetiau-medan-yongky-tanjung-duren-selatan-delivery/IDGFSTI00001zeh?,Jakarta,4.6,27880.0,5000.0,45000.0,14580.31549727234,1,12.0,22.0,10.0,"['Bakmi', 'Masakan Tiong Hwa']"
282,283,mie kwetiau seafood medan kebon melati,https://food.grab.com/id/id/restaurant/mie-kwetiau-seafood-medan-kebon-melati-delivery/6-CZMAVAMDR26DDA?,Jakarta,4.6,33268.36708860759,1.0,128000.0,24335.972319565608,1,4.0,23.98333333333333,19.98333333333333,"['Bakmi', 'Aneka Nasi', 'Masakan Tiong Hwa']"
283,284,tung s cafe cakwe bok cui pasar baru,https://food.grab.com/id/id/restaurant/tung-s-cafe-cakwe-bok-cui-pasar-baru-delivery/IDGFSTI00000wac?,Jakarta,4.7,22108.108108108107,1000.0,70000.0,11886.362350789184,1,10.0,21.0,11.0,"['Cemilan', 'Masakan Tiong Hwa']"
284,285,bakmi agoan hasyim ashari,https://food.grab.com/id/id/restaurant/bakmi-agoan-hasyim-ashari-delivery/IDGFSTI000000be?,Jakarta,,,,,,0,10.0,21.0,11.0,
285,286,hsc hongkong style cooking grogol petamburan,https://food.grab.com/id/id/restaurant/hsc-hongkong-style-cooking-grogol-petamburan-delivery/6-CZN2ALKBGUDJN6?,Jakarta,4.8,23201.53846153846,4400.0,30800.0,5608.002312840857,1,10.0,21.0,11.0,['Masakan Tiong Hwa']
286,287,fajar express hainan chicken mgk mall,https://food.grab.com/id/id/restaurant/fajar-express-hainan-chicken-mgk-mall-delivery/IDGFSTI0000099d?,Jakarta,4.7,48717.391304347824,10000.0,320000.0,43506.890030789706,1,10.0,21.0,11.0,['Masakan Tiong Hwa']
287,288,rumah makan san san duri utara,https://food.grab.com/id/id/restaurant/rumah-makan-san-san-duri-utara-delivery/6-C2XBFE4ETBTYA2?,Jakarta,4.8,21577.777777777777,5000.0,42750.0,8878.74681820179,1,10.0,21.0,11.0,"['Daging Babi', 'Masakan Tiong Hwa', 'Bakso & Soto']"
288,289,xiang wei chef karet,https://food.grab.com/id/id/restaurant/xiang-wei-chef-karet-delivery/6-C3EHCP6YE7B3JN?,Jakarta,3.8,88876.71232876713,8000.0,166000.0,31095.938688032045,1,9.5,21.5,12.0,['Masakan Tiong Hwa']
289,290,bakmi naga resto mall plaza atrium,https://food.grab.com/id/id/restaurant/bakmi-naga-resto-mall-plaza-atrium-delivery/IDGFSTI000025m6?,Jakarta,4.5,55527.725,7201.0,108000.0,17946.39596825432,1,10.0,21.0,11.0,"['Bakmi', 'Masakan Tiong Hwa']"
290,291,pondok raos setiabudi,https://food.grab.com/id/id/restaurant/pondok-raos-setiabudi-delivery/IDGFSTI00002yb4?,Jakarta,4.8,19830.508474576272,2000.0,47000.0,13229.592589359534,1,10.0,21.0,11.0,"['Masakan Tiong Hwa', 'Ayam', 'Aneka Nasi']"
291,292,restaurant cahaya setiabudi 786 setiabudi,https://food.grab.com/id/id/restaurant/restaurant-cahaya-setiabudi-786-setiabudi-delivery/IDGFSTI0000071a?,Jakarta,4.7,61946.68,10230.0,566912.0,61821.62567676137,1,10.0,21.0,11.0,"['Hidangan Laut', 'Masakan Tiong Hwa']"
292,293,nasi goreng menter mangga besar,https://food.grab.com/id/id/restaurant/nasi-goreng-menter-mangga-besar-delivery/6-C3EBGNMUGCLGTX?,Jakarta,4.8,42395.348837209305,10000.0,60000.0,7150.018815664691,1,10.0,21.0,11.0,"['Chinese cuisine', 'Masakan Tiong Hwa']"
293,294,fuk kee nasi ayam hainam pasar baru,https://food.grab.com/id/id/restaurant/fuk-kee-nasi-ayam-hainam-pasar-baru-delivery/6-C3K2VYACC3BAWE?,Jakarta,4.7,83666.66666666667,7000.0,199000.0,62991.71021297609,1,10.0,21.0,11.0,"['Masakan Tiong Hwa', 'Bebek']"
294,295,nasi goreng asap by asap group setiabudi,https://food.grab.com/id/id/restaurant/nasi-goreng-asap-by-asap-group-setiabudi-delivery/IDGFSTI00000cob?,Jakarta,4.6,39530.10989010989,7500.0,130000.0,25222.756491764914,1,7.0,14.0,7.0,"['Aneka Nasi', 'Ayam', 'Daging Sapi']"
295,296,seafood aroma laut dan chinese food pasar baru,https://food.grab.com/id/id/restaurant/seafood-aroma-laut-dan-chinese-food-pasar-baru-delivery/6-CY21FABVJ26HBE?,Jakarta,4.7,53044.232558139534,550.0,299200.0,47772.30550070714,1,10.0,22.0,12.0,"['Aneka Nasi', 'Masakan Tiong Hwa', 'Hidangan Laut']"
296,297,bakmi salemba 43 bungur,https://food.grab.com/id/id/restaurant/bakmi-salemba-43-bungur-delivery/IDGFSTI000009va?,Jakarta,4.8,69454.54545454546,0.0,168000.0,36050.75623053403,1,10.0,21.0,11.0,"['Masakan Tiong Hwa', 'Ayam', 'Bakmi']"
297,298,dimsum hagie kebon kacang,https://food.grab.com/id/id/restaurant/dimsum-hagie-kebon-kacang-delivery/6-C2V1EAWKGGD3WE?,Jakarta,4.9,48236.16666666666,5500.0,133448.0,34819.56027348549,1,0.0,1.2166666666666668,1.2166666666666668,['Masakan Tiong Hwa']
298,299,imperial kitchen dimsum plaza atrium,https://food.grab.com/id/id/restaurant/imperial-kitchen-dimsum-plaza-atrium-delivery/IDGFSTI00001mse?,Jakarta,4.7,47040.0,8900.0,137900.0,25068.91301991373,1,10.0,21.0,11.0,"['Masakan Tiong Hwa', 'Dimsum', 'Aneka Nasi', 'Bakmi']"
299,300,dimsum arsyif st sudirman menteng,https://food.grab.com/id/id/restaurant/dimsum-arsyif-st-sudirman-menteng-delivery/6-C24ETAK1AEUTJE?,Jakarta,4.9,61904.76190476191,20000.0,200000.0,53060.52677022522,1,10.0,21.0,11.0,['Masakan Tiong Hwa']
300,301,dimsumx gambir,https://food.grab.com/id/id/restaurant/dimsumx-gambir-delivery/6-C25JNXLTLTCVJX?,Jakarta,4.8,45402.439024390245,4000.0,320000.0,53294.16404148233,1,10.0,21.0,11.0,"['Masakan Tiong Hwa', 'Ayam', 'Cemilan']"
301,302,bakmi afu pek cham kee petojo selatan,https://food.grab.com/id/id/restaurant/bakmi-afu-pek-cham-kee-petojo-selatan-delivery/6-CZBBATCVAY5VRJ?,Jakarta,4.6,76329.47976878613,4000.0,325000.0,52834.1674160781,1,10.0,21.0,11.0,"['Bakmi', 'Ayam', 'Masakan Tiong Hwa']"
302,303,madam sichuan citywalk sudirman,https://food.grab.com/id/id/restaurant/madam-sichuan-citywalk-sudirman-delivery/6-C2VBRF6YG8JKR2?,Jakarta,4.5,87855.26315789473,2000.0,199000.0,49005.02228487682,1,10.0,21.0,11.0,['Masakan Tiong Hwa']
303,304,nasi gorengteduh seafood capcay mie gelora,https://food.grab.com/id/id/restaurant/nasi-gorengteduh-seafood-capcay-mie-gelora-delivery/6-C3LJJRB1L4NBTN?,Jakarta,4.2,23432.035928143712,6000.0,65000.0,9039.947888735009,1,0.0,23.98333333333333,23.98333333333333,"['Masakan Tiong Hwa', 'Cepat Saji', 'Hidangan Laut']"
304,305,pondok reagan senen,https://food.grab.com/id/id/restaurant/pondok-reagan-senen-delivery/6-CYLFGLAGNFLYSA?,Jakarta,4.4,26829.02,6187.0,91575.0,15664.867309990212,1,0.0,23.98333333333333,23.98333333333333,"['Bakmi', 'Aneka Nasi', 'Hidangan Laut', 'Masakan Tiong Hwa']"
305,306,nasi campur kenanga pecenongan kebon kelapa,https://food.grab.com/id/id/restaurant/nasi-campur-kenanga-pecenongan-kebon-kelapa-delivery/6-CYNHR7JHTAXYCX?,Jakarta,4.7,43285.71428571428,3000.0,135000.0,40404.08142648917,1,10.0,21.0,11.0,"['Masakan Tiong Hwa', 'Daging Babi']"
306,307,roti srikaya bakpao achin tambora,https://food.grab.com/id/id/restaurant/roti-srikaya-bakpao-achin-tambora-delivery/6-CY31EEXHAJTGCN?,Jakarta,4.8,11812.5,3500.0,52500.0,12671.171759154717,1,8.5,22.0,13.5,['Masakan Tiong Hwa']
307,308,swikee purwodadi gloris mangga besar,https://food.grab.com/id/id/restaurant/swikee-purwodadi-gloris-mangga-besar-delivery/6-CZKVFA4UUFBTRE?,Jakarta,4.7,49290.24390243903,10000.0,99000.0,19878.077210813128,1,10.0,21.0,11.0,['Masakan Tiong Hwa']
308,309,samcan goreng epenk sampoerna strategic square,https://food.grab.com/id/id/restaurant/samcan-goreng-epenk-sampoerna-strategic-square-delivery/6-C3NCTGD2JGDZG6?,Jakarta,4.7,59125.0,8800.0,106700.0,34184.32833289881,1,10.0,21.0,11.0,"['Daging Sapi', 'Masakan Tiong Hwa', 'Daging Babi']"
309,310,kuetiauw sapi a ciap mangga besar,https://food.grab.com/id/id/restaurant/kuetiauw-sapi-a-ciap-mangga-besar-delivery/6-C2LHNVJHTGDACT?,Jakarta,4.8,64686.56716417911,7000.0,119000.0,26275.781343864237,1,14.5,23.916666666666668,9.416666666666668,"['Aneka Nasi', 'Masakan Tiong Hwa']"
310,311,mie ayam nasi goreng bakmi hakka 88 karang anyar,https://food.grab.com/id/id/restaurant/mie-ayam-nasi-goreng-bakmi-hakka-88-karang-anyar-delivery/6-CZL3VE4XLXTFGX?,Jakarta,4.5,39617.92452830189,31625.0,65000.0,8298.29400709967,1,6.0,23.98333333333333,17.983333333333334,"['Bakmi', 'Sarapan', 'Masakan Tiong Hwa']"
311,312,wingheng hongkong dimsum %E6%B0%B8%E5%85%B4 tanjung duren,https://food.grab.com/id/id/restaurant/wingheng-hongkong-dimsum-%E6%B0%B8%E5%85%B4-tanjung-duren-delivery/6-C3BFRVNWNTXJJT?,Jakarta,4.7,30787.735849056604,8000.0,43500.0,9585.993150682994,1,0.0,23.98333333333333,23.98333333333333,"['Masakan Tiong Hwa', 'Daging Babi']"
312,313,gitu deh seafood karet tengsin,https://food.grab.com/id/id/restaurant/gitu-deh-seafood-karet-tengsin-delivery/6-C2LDKBMFMBM3EJ?,Jakarta,4.6,88567.64705882352,3000.0,300000.0,69359.52560047172,1,9.0,22.0,13.0,"['Hidangan Laut', 'Masakan Tiong Hwa', 'Aneka Nasi']"
313,314,peanut garden frozen food kebon kacang,https://food.grab.com/id/id/restaurant/peanut-garden-frozen-food-kebon-kacang-delivery/6-C2UUHBNTLB33RA?,Jakarta,4.7,26153.846153846152,5000.0,50000.0,7538.579276945551,1,0.0,23.98333333333333,23.98333333333333,"['Masakan Jepang', 'Cemilan', 'Masakan Tiong Hwa']"
314,315,bakmi limatuju karet kuningan,https://food.grab.com/id/id/restaurant/bakmi-limatuju-karet-kuningan-delivery/6-CY5XHECBTAXDHE?,Jakarta,4.7,32968.75,3750.0,65000.0,16487.892101099522,1,10.0,21.0,11.0,"['Bakmi', 'Ayam', 'Masakan Tiong Hwa']"
315,316,bakmi nasi tim sinar boentjit jembatan lima,https://food.grab.com/id/id/restaurant/bakmi-nasi-tim-sinar-boentjit-jembatan-lima-delivery/6-CZAWFCKYBB2FE6?,Jakarta,4.8,51808.72549019608,1.0,166500.0,44724.15102322428,1,6.25,22.0,15.75,"['Cemilan', 'Masakan Tiong Hwa', 'Bakmi', 'Aneka Nasi', 'Daging Babi']"
316,317,central restaurant %E4%B8%AD%E5%A4%AE%E6%A2%81%E5%AE%B6%E5%8E%A8 mangga besar,https://food.grab.com/id/id/restaurant/central-restaurant-%E4%B8%AD%E5%A4%AE%E6%A2%81%E5%AE%B6%E5%8E%A8-mangga-besar-delivery/AWhHhUVNLieWGVhx2ZWG?,Jakarta,4.8,95042.55319148937,11000.0,336600.0,59678.89280108573,1,10.0,21.0,11.0,"['Masakan Tiong Hwa', 'Hidangan Laut', 'Daging Babi', 'Aneka Nasi']"
317,318,rumah makan simpati 101 maphar,https://food.grab.com/id/id/restaurant/rumah-makan-simpati-101-maphar-delivery/6-CYUDGX5XEE6DFA?,Jakarta,4.7,73697.67441860466,12000.0,350000.0,50483.49252822635,1,11.0,22.0,11.0,['Masakan Tiong Hwa']
318,319,kamseng restaurant mangga besar,https://food.grab.com/id/id/restaurant/kamseng-restaurant-mangga-besar-delivery/IDGFSTI00001ztd?,Jakarta,4.6,59280.41666666666,6875.0,522500.0,79741.19610387336,1,11.0,23.98333333333333,12.983333333333334,"['Daging Babi', 'Sarapan']"
319,320,sui sen pasar baru,https://food.grab.com/id/id/restaurant/sui-sen-pasar-baru-delivery/IDGFSTI00002o8p?,Jakarta,4.6,49142.5,3000.0,175000.0,22436.82115964737,1,10.0,21.0,11.0,"['Masakan Tiong Hwa', 'Daging Babi']"
320,321,lamian palace grand indonesia,https://food.grab.com/id/id/restaurant/lamian-palace-grand-indonesia-delivery/6-CYLHCUX3AJLWGT?,Jakarta,4.7,54459.42937853107,8900.0,411901.0,40601.49282561839,1,10.0,21.0,11.0,"['Masakan Tiong Hwa', 'Bakmi']"
321,322,kuotie shantung 77 mangga besar,https://food.grab.com/id/id/restaurant/kuotie-shantung-77-mangga-besar-delivery/6-C2DDAU23AYAYTX?,Jakarta,4.8,29650.0,4000.0,96000.0,28140.76224980411,1,15.5,22.0,6.5,"['Masakan Tiong Hwa', 'Daging Babi']"
322,323,henis mangga besar,https://food.grab.com/id/id/restaurant/henis-mangga-besar-delivery/IDGFSTI000033br?,Jakarta,4.8,65335.365853658535,7500.0,125000.0,29429.308114287414,1,10.0,21.0,11.0,['Masakan Tiong Hwa']
323,324,rm doel hopeng lama pejagalan,https://food.grab.com/id/id/restaurant/rm-doel-hopeng-lama-pejagalan-delivery/6-CYLGVTNGTFXZDA?,Jakarta,4.8,69014.92537313433,2400.0,98000.0,19191.76793153029,1,10.0,22.0,12.0,"['Masakan Tiong Hwa', 'Daging Babi']"
324,325,nasi kuning xing xing krendang,https://food.grab.com/id/id/restaurant/nasi-kuning-xing-xing-krendang-delivery/6-C3AFV72FEY2GN6?,Jakarta,4.5,30127.272727272728,12000.0,60000.0,10781.30460220932,1,10.0,21.0,11.0,"['Aneka Nasi', 'Masakan Tiong Hwa']"
325,326,moy kong pasar baru,https://food.grab.com/id/id/restaurant/moy-kong-pasar-baru-delivery/6-CY63HB6UV3LWAA?,Jakarta,4.6,84115.0442477876,8750.0,121250.0,14008.216433683105,1,11.0,23.0,12.0,"['Masakan Tiong Hwa', 'Daging Babi']"
326,327,bakmie congsim medan pasar rame mangga besar,https://food.grab.com/id/id/restaurant/bakmie-congsim-medan-pasar-rame-mangga-besar-delivery/IDGFSTI00001y83?,Jakarta,4.7,25329.787234042557,5000.0,84500.0,21423.60911738041,1,7.0,23.75,16.75,"['Bakmi', 'Masakan Tiong Hwa', 'Daging Babi']"
327,328,rumah makan pa nam kramat,https://food.grab.com/id/id/restaurant/rumah-makan-pa-nam-kramat-delivery/6-C34ZPFTVTNE1NA?,Jakarta,5.0,78738.73873873874,5000.0,200000.0,27875.757723862687,1,10.0,21.0,11.0,['Masakan Tiong Hwa']
328,329,nasi padang sederhana jaya duri selatan,https://food.grab.com/id/id/restaurant/nasi-padang-sederhana-jaya-duri-selatan-delivery/6-C322ATWYTZAJLJ?,Jakarta,4.7,23634.496240601504,3400.0,110000.0,15021.847463858414,1,0.0,3.0,3.0,"['Aneka Nasi', 'Masakan Padang']"
329,330,sambal bakar indonesia grogol,https://food.grab.com/id/id/restaurant/sambal-bakar-indonesia-grogol-delivery/6-C3XZT23AVXDUNJ?,Jakarta,4.2,34642.22222222222,5500.0,172100.0,36631.74997420734,1,10.0,22.0,12.0,"['Aneka Nasi', 'Ayam', 'Minuman']"
330,331,ketoprak telor kuliner budi kemuliaan gambir,https://food.grab.com/id/id/restaurant/ketoprak-telor-kuliner-budi-kemuliaan-gambir-delivery/6-C2XTCTDCUEWACA?,Jakarta,4.7,22497.24770642202,3500.0,38000.0,7232.307849403936,1,10.0,21.0,11.0,"['Asli Indonesia 🇮🇩', 'Minuman', 'Aneka Nasi']"
331,332,nasi uduk ayam tulang lunak waroeng pak eddy kebon sirih,https://food.grab.com/id/id/restaurant/nasi-uduk-ayam-tulang-lunak-waroeng-pak-eddy-kebon-sirih-delivery/6-C26VCFLXJVCEN6?,Jakarta,4.7,26991.666666666668,3000.0,65000.0,16292.745062348047,1,10.0,21.0,11.0,"['Ayam', 'Minuman', 'Aneka Nasi']"
332,333,ayam gepuk pak gembus bsm kuliner,https://food.grab.com/id/id/restaurant/ayam-gepuk-pak-gembus-bsm-kuliner-delivery/IDGFSTI00001laq?,Jakarta,4.5,26964.285714285717,4500.0,73000.0,17494.350400011066,1,10.0,21.0,11.0,"['Ayam', 'Cepat Saji', 'Asli Indonesia 🇮🇩']"
333,334,sei sapi wagyu sekotak sapi tanah abang petojo selatan,https://food.grab.com/id/id/restaurant/sei-sapi-wagyu-sekotak-sapi-tanah-abang-petojo-selatan-delivery/6-C3TCTZKHAGJFJN?,Jakarta,4.7,83241.46341463414,6000.0,465500.0,102550.58472347542,1,10.0,21.0,11.0,['Daging Sapi']
334,335,nasi padang mini jaya kebon sirih,https://food.grab.com/id/id/restaurant/nasi-padang-mini-jaya-kebon-sirih-delivery/6-C3LWTJCHACEXCT?,Jakarta,4.7,22613.33333333333,3000.0,144000.0,16816.57383522445,1,8.0,22.0,14.0,['Masakan Padang']
335,336,ayam geprek gold chick keagungan,https://food.grab.com/id/id/restaurant/ayam-geprek-gold-chick-keagungan-delivery/6-C3M3L4MVVYCTJX?,Jakarta,4.0,33109.77272727273,4990.0,134000.0,25782.62875276477,1,0.0,23.98333333333333,23.98333333333333,"['Ayam', 'Bakmi', 'Aneka Nasi']"
336,337,nasi padang sederhana minang gambir,https://food.grab.com/id/id/restaurant/nasi-padang-sederhana-minang-gambir-delivery/6-C3LBN6DYLE4AR6?,Jakarta,4.5,20129.91452991453,3000.0,44000.0,8688.781104775971,1,8.0,22.0,14.0,"['Aneka Nasi', 'Masakan Padang', 'Sarapan']"
337,338,ayam bakar madu bu tuti grogol,https://food.grab.com/id/id/restaurant/ayam-bakar-madu-bu-tuti-grogol-delivery/6-C3VYRCNXKGNETX?,Jakarta,4.6,13437.5,3000.0,35000.0,10709.650535070385,1,0.0,23.98333333333333,23.98333333333333,"['Sarapan', 'Ayam', 'Aneka Nasi']"
338,339,burger bros menteng,https://food.grab.com/id/id/restaurant/burger-bros-menteng-delivery/6-C3TJEXCUJ6C1BA?,Jakarta,4.8,61222.34615384616,1000.0,295900.0,47636.71820781682,1,8.0,23.98333333333333,15.983333333333334,"['Cepat Saji', 'Ayam', 'Aneka Nasi', 'Cemilan']"
339,340,nasi goreng seafood bos rt kebon sirih,https://food.grab.com/id/id/restaurant/nasi-goreng-seafood-bos-rt-kebon-sirih-delivery/6-C3UTLUMFAXN1RX?,Jakarta,4.3,19643.886363636364,4750.0,45000.0,6401.350181499031,1,0.0,23.98333333333333,23.98333333333333,"['Hidangan Laut', 'Minuman', 'Ayam', 'Aneka Nasi']"
340,341,bubur ayam h hadi kebon sirih,https://food.grab.com/id/id/restaurant/bubur-ayam-h-hadi-kebon-sirih-delivery/6-CZDJGEJKV3BHVA?,Jakarta,4.7,20000.0,6000.0,45000.0,12429.802894656052,1,10.0,21.0,11.0,"['Ayam', 'Sarapan', 'Aneka Nasi']"
341,342,onde onde gurih dadakan petojo selatan,https://food.grab.com/id/id/restaurant/onde-onde-gurih-dadakan-petojo-selatan-delivery/6-C3CKG7NKNF4ELJ?,Jakarta,4.5,51967.74193548387,15000.0,175000.0,38090.286519783614,1,10.0,21.0,11.0,['Ayam']
342,343,ayam geprek kambal kampung bali,https://food.grab.com/id/id/restaurant/ayam-geprek-kambal-kampung-bali-delivery/6-C3U1FFLWTAL2LN?,Jakarta,4.7,25383.33333333333,7500.0,42000.0,8348.982365291455,1,10.0,21.0,11.0,"['Ayam', 'Bakmi', 'Aneka Nasi', 'Cemilan']"
343,344,pondok sibungsu kh wahid hasyim,https://food.grab.com/id/id/restaurant/pondok-sibungsu-kh-wahid-hasyim-delivery/6-CY5WKEKGCEMGUE?,Jakarta,4.5,27329.025,6450.0,88500.0,13257.069827996494,1,0.0,23.98333333333333,23.98333333333333,"['Masakan Tiong Hwa', 'Hidangan Laut', 'Aneka Nasi']"
344,345,sisapi beefbowl menteng,https://food.grab.com/id/id/restaurant/sisapi-beefbowl-menteng-delivery/6-C26BTLCDBBBYEN?,Jakarta,4.6,66730.57954545454,1.0,423700.0,76261.40017694546,1,10.0,21.0,11.0,['Daging Sapi']
345,346,ngedagging pasar baru,https://food.grab.com/id/id/restaurant/ngedagging-pasar-baru-delivery/6-C2LCGY2JA2UACX?,Jakarta,4.7,46076.11111111111,11000.0,97800.0,20227.171990379557,1,10.0,21.0,11.0,"['Daging Sapi', 'Ayam', 'Aneka Nasi']"
346,347,mie ayam teh is senen,https://food.grab.com/id/id/restaurant/mie-ayam-teh-is-senen-delivery/6-C26FJ232TY6EVA?,Jakarta,4.8,39249.25373134328,1000.0,284000.0,43260.02385138256,1,10.0,21.0,11.0,"['Bakmi', 'Halal', 'Bakso & Soto', 'Ayam', 'Aneka Nasi']"
347,348,dcrepes sarinah,https://food.grab.com/id/id/restaurant/dcrepes-sarinah-delivery/6-C3CCAFWWPGLYLN?,Jakarta,4.8,30772.058823529413,1000.0,39700.0,6489.240995865552,1,10.0,21.75,11.75,['Tersertifikasi Halal']
348,349,roti bakar bandung edds robaba kebon sirih,https://food.grab.com/id/id/restaurant/roti-bakar-bandung-edds-robaba-kebon-sirih-delivery/6-C3CYCN6ALX2TJX?,Jakarta,,,,,,0,10.0,21.0,11.0,
349,350,sederhana sabang kebon sirih,https://food.grab.com/id/id/restaurant/sederhana-sabang-kebon-sirih-delivery/6-C3TGEBBBPFVYL6?,Jakarta,4.4,30651.6,3000.0,123600.0,17044.205978572303,1,10.0,21.0,11.0,"['Daging Sapi', 'Ayam', 'Hidangan Laut']"
350,351,pisang goreng madu pasti menteng,https://food.grab.com/id/id/restaurant/pisang-goreng-madu-pasti-menteng-delivery/6-C3NTWF6TJEUKVX?,Jakarta,4.7,58125.0,1000.0,130000.0,43365.99330120319,1,10.0,21.0,11.0,"['Cemilan', 'Pencuci Mulut', 'Roti & Kue']"
351,352,nasi goreng kambing kebon sirih pasar nusantara sarinah,https://food.grab.com/id/id/restaurant/nasi-goreng-kambing-kebon-sirih-pasar-nusantara-sarinah-delivery/6-C3VJNX4XGKEXSE?,Jakarta,4.9,52333.0,8260.0,100300.0,30962.972903130605,1,10.0,21.0,11.0,"['Aneka Nasi', 'Bakmi']"
352,353,gamchi potato cheese bread thamrin,https://food.grab.com/id/id/restaurant/gamchi-potato-cheese-bread-thamrin-delivery/6-C4B1VVBXN3T3LJ?,Jakarta,4.7,42282.65217391304,1.0,82500.0,27830.682535661177,1,10.0,21.0,11.0,['Cemilan']
353,354,bittersweet by najla kebon kelapa,https://food.grab.com/id/id/restaurant/bittersweet-by-najla-kebon-kelapa-delivery/6-C3CEN7JBSBTFJT?,Jakarta,4.9,63086.09271523179,15000.0,350000.0,63549.5260164744,1,7.0,22.9,15.9,['Roti & Kue']
354,355,mango jelly milk thamrin 10 kebon sirih,https://food.grab.com/id/id/restaurant/mango-jelly-milk-thamrin-10-kebon-sirih-delivery/6-C34ENADXBELYSA?,Jakarta,4.7,66560.0,18000.0,270000.0,67491.86090847466,1,11.283333333333331,21.5,10.216666666666669,"['Pencuci Mulut', 'Minuman']"
355,356,martabak pecenongan 78 pecenongan,https://food.grab.com/id/id/restaurant/martabak-pecenongan-78-pecenongan-delivery/6-CZDHMCD3LRKZWA?,Jakarta,4.8,110646.01769911504,40000.0,202000.0,41585.64472234545,1,13.0,23.0,10.0,"['Martabak', 'Asli Indonesia 🇮🇩', 'Roti & Kue', 'Sarapan', 'Cemilan']"
356,357,siomay enaaak by riva tanah sereal,https://food.grab.com/id/id/restaurant/siomay-enaaak-by-riva-tanah-sereal-delivery/6-C3WEANUKJY6DTE?,Jakarta,4.8,20307.69230769231,6000.0,105000.0,27263.34427080439,1,10.0,21.0,11.0,['Cemilan']
357,358,nasi timbel gurame bakar putri ayu petojo selatan,https://food.grab.com/id/id/restaurant/nasi-timbel-gurame-bakar-putri-ayu-petojo-selatan-delivery/6-C2BUN3LYVE22VT?,Jakarta,4.4,29702.0,5000.0,145000.0,14913.910318893566,1,7.0,23.0,16.0,"['Ayam', 'Asli Indonesia 🇮🇩', 'Aneka Nasi']"
358,359,sate padang sawah besar,https://food.grab.com/id/id/restaurant/sate-padang-sawah-besar-delivery/6-C3AHLTLTRN61TE?,Jakarta,4.4,79657.75862068965,7225.0,259200.0,57476.86982433721,1,14.533333333333331,22.0,7.466666666666667,['Masakan Padang']
359,360,nasi bakar nabox tanah abang,https://food.grab.com/id/id/restaurant/nasi-bakar-nabox-tanah-abang-delivery/6-C34ULVCBDBLJVA?,Jakarta,4.7,26733.33333333333,7000.0,130000.0,30928.87898963613,1,10.0,21.0,11.0,['Asli Indonesia 🇮🇩']
360,361,filosofi kopi sarinah,https://food.grab.com/id/id/restaurant/filosofi-kopi-sarinah-delivery/6-C34FGB3BPA5TFE?,Jakarta,4.6,42448.27586206896,13000.0,95000.0,12510.92269509011,1,7.0,22.0,15.0,['Kopi']
361,362,mr ollie sarinah,https://food.grab.com/id/id/restaurant/mr-ollie-sarinah-delivery/6-C32XL7UTHFDFAJ?,Jakarta,4.9,87620.68965517242,5000.0,315000.0,85516.44882836302,1,10.0,21.0,11.0,"['Asli Indonesia 🇮🇩', 'Kopi', 'Cemilan']"
362,363,bruule sarinah,https://food.grab.com/id/id/restaurant/bruule-sarinah-delivery/6-C3XFTBMGMEAWT6?,Jakarta,4.9,175658.53658536586,10000.0,465000.0,133636.19795076657,1,10.0,21.5,11.5,"['Pizza & Pasta', 'International']"
363,364,d cost petojo gambir,https://food.grab.com/id/id/restaurant/d-cost-petojo-gambir-delivery/6-C3BVSACYGT4FGN?,Jakarta,4.7,49678.66071428572,6500.0,116001.0,25863.25550274678,1,10.0,21.5,11.5,"['Hidangan Laut', 'Asli Indonesia 🇮🇩', 'Ayam', 'Aneka Nasi', 'Cepat Saji']"
364,365,geprek bensu tanah abang,https://food.grab.com/id/id/restaurant/geprek-bensu-tanah-abang-delivery/IDGFSTI00002yg4?,Jakarta,4.5,32269.34375,6270.0,110000.0,21862.1619786753,1,10.0,21.0,11.0,"['Ayam', 'Aneka Nasi', 'Cepat Saji']"
